"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","original","TVIA2","2",0.104357644302399,0.103171788934136,-0.00118585536826295,-1.13633780849505
"lc_centro","original","TVIA2","4",0.309075579665945,0.309173382746714,9.78030807693431e-05,0.0316437425677728
"lc_centro","original","TVIA2","5",0.271021945286559,0.271613016860625,0.000591071574065849,0.218089931219737
"lc_centro","original","TCAM2","1",0.315544830745097,0.315683245600001,0.000138414854904234,0.0438653533247225
"lc_centro","original","TCAM2","2",0.104357644302399,0.104027635853622,-0.000330008448777647,-0.316228342431125
"lc_centro","original","TCAM2","4",0.309075579665945,0.309102860244312,2.72805783672059e-05,0.00882650722412015
"lc_centro","original","TCAM2","5",0.271021945286559,0.271186258302065,0.000164313015506179,0.0606271995179011
"lc_centro","original","CTOT4_w","1",0.315544830745097,0.31554993888021,5.10813511317432e-06,0.00161883023122656
"lc_centro","original","CTOT4_w","2",0.104357644302399,0.104358940348994,1.2960465948092e-06,0.001241927798843
"lc_centro","original","CTOT4_w","4",0.309075579665945,0.309063550646936,-1.20290190092631e-05,-0.00389193446543539
"lc_centro","original","CTOT4_w","5",0.271021945286559,0.27102757012386,5.62483730126573e-06,0.00207541765494983
"lc_centro","original","TVIA4","1",0.315544830745097,0.315696029036368,0.000151198291271248,0.0479165800036158
"lc_centro","original","TVIA4","2",0.104357644302399,0.104396027862027,3.83835596280552e-05,0.0367807838943071
"lc_centro","original","TVIA4","4",0.309075579665945,0.30871939267642,-0.000356186989525165,-0.115242682683031
"lc_centro","original","TVIA4","5",0.271021945286559,0.271188550425185,0.000166605138625764,0.0614729329204717
"lc_centro","original","TCAM4","1",0.315544830745097,0.315665078229204,0.000120247484107938,0.0381078922522665
"lc_centro","original","TCAM4","2",0.104357644302399,0.104388167039084,3.05227366846211e-05,0.0292482039899011
"lc_centro","original","TCAM4","4",0.309075579665945,0.308792327950209,-0.000283251715735788,-0.0916448061156861
"lc_centro","original","TCAM4","5",0.271021945286559,0.271154426781502,0.000132481494943215,0.0488822020678579
"lc_centro","original","CTOT5_w","1",0.315544830745097,0.315589010227822,4.41794827251707e-05,0.0140010161538218
"lc_centro","original","CTOT5_w","2",0.104357644302399,0.104389200711257,3.15564088575193e-05,0.0302387132906888
"lc_centro","original","CTOT5_w","4",0.309075579665945,0.309098339080983,2.27594150375432e-05,0.00736370536363372
"lc_centro","original","CTOT5_w","5",0.271021945286559,0.270923449979939,-9.8495306620261e-05,-0.0363421886431075
"lc_centro","original","TVIA5","1",0.315544830745097,0.317703574600343,0.00215874385524639,0.684132219865224
"lc_centro","original","TVIA5","2",0.104357644302399,0.105915923629023,0.00155827932662339,1.49321052333065
"lc_centro","original","TVIA5","4",0.309075579665945,0.31017953714583,0.00110395747988484,0.357180428514612
"lc_centro","original","TVIA5","5",0.271021945286559,0.266200964624804,-0.00482098066175468,-1.77881560722226
"lc_centro","original","TCAM5","1",0.315544830745097,0.315957848812995,0.00041301806789823,0.130890456016335
"lc_centro","original","TCAM5","2",0.104357644302399,0.10465319279172,0.000295548489320605,0.283207321606635
"lc_centro","original","TCAM5","4",0.309075579665945,0.309288077721274,0.000212498055328858,0.0687527806494871
"lc_centro","original","TCAM5","5",0.271021945286559,0.270100880674011,-0.000921064612547706,-0.33984872021114
"lc_centro","original","TESP5","1",0.315544830745097,0.31552757662483,-1.72541202665411e-05,-0.00546804085676158
"lc_centro","original","TESP5","2",0.104357644302399,0.10434532381302,-1.23204893792972e-05,-0.0118060248117482
"lc_centro","original","TESP5","4",0.309075579665945,0.30906668917822,-8.89048772523271e-06,-0.00287647692348963
"lc_centro","original","TESP5","5",0.271021945286559,0.27106041038393,3.84650973710432e-05,0.014192613565065
"lc_centro","ROS","CTOT1_w","1",0.261813613714982,0.261737373249082,-7.62404659006566e-05,-0.0291201304694775
"lc_centro","ROS","CTOT1_w","2",0.192792031991661,0.192827091591184,3.50595995229352e-05,0.0181851911413287
"lc_centro","ROS","CTOT1_w","4",0.29204978649835,0.292063694200305,1.39077019550848e-05,0.0047620996823305
